FPAngleAtPKAM1,FPAngleAverage,KAMImpulse,KneeAbdAngleAverage,LimbPGRF1,LimbPGRF2,PKAM1,PKAM2,PKEM,PKFM,TLAngleAtPKAM1,Speed,Stride_Length_Mean,Stride_Width_Mean,Subject,Condition,Limb
4.216199,4.054461,-0.100902,-3.61115,1.018034,1.110258,-0.145337,-0.303226,-0.037282,-0.227586,4.102651,0.95408,1.31663,0.02806,3,Crossover,NonDominant
1.057703,0.842481,-0.101711,0.252285,1.136984,1.08795,-0.273265,-0.253051,0.197248,-0.128291,-4.968287,1.16353,1.24498,0.01603,4,Crossover,NonDominant
0.717625,1.161067,-0.227396,9.815682,1.039087,1.06034,-0.418691,-0.330428,-0.016751,-0.223382,0.338712,0.66992,1.03838,0.04007,5,Crossover,NonDominant
-9.491631,-9.229073,-0.12237,6.837128,1.040622,1.085595,-0.295747,-0.209715,0.143779,-0.054356,3.949817,0.9388,1.14064,0.01423,6,Crossover,NonDominant
5.358616,6.152009,-0.065495,-0.176751,1.00472,1.11457,-0.165906,-0.177689,0.169555,-0.182934,2.889644,1.17703,1.37713,0.0052,7,Crossover,NonDominant
4.474627,4.027575,-0.166867,-1.108621,1.196371,1.089571,-0.391331,-0.37901,0.180031,-0.004402,-1.798099,1.21085,1.4167,0.03509,8,Crossover,NonDominant
-6.861147,-6.56126,-0.128113,2.163174,1.112977,1.104209,-0.316327,-0.26652,0.305,-0.057326,1.45102,1.26905,1.49114,0.02678,9,Crossover,NonDominant
-1.732756,-2.026937,-0.138929,3.445312,0.952836,0.927399,-0.238411,-0.235864,0.120679,-0.137173,-1.028823,0.95985,1.291,0.07314,10,Crossover,NonDominant
-3.978208,-4.688545,-0.164635,5.008038,1.055996,1.046819,-0.383392,-0.27823,0.264997,-0.063859,1.393638,0.94543,1.21961,0.01475,11,Crossover,NonDominant
-4.864239,-4.777998,-0.082726,-0.837623,1.115912,1.028386,-0.246984,-0.17216,0.132052,-0.093476,4.052313,1.27613,1.3527,0.02032,12,Crossover,NonDominant
3.62767,3.482133,-0.054016,1.181063,1.214943,1.081291,-0.190053,-0.177962,0.441366,-0.002953,1.970564,1.211,1.28971,0.05443,13,Crossover,NonDominant
2.013609,2.196672,-0.076866,3.227629,1.128934,1.229743,-0.330451,-0.272861,0.168618,-0.174008,-2.118607,1.28018,1.31218,0.02538,14,Crossover,NonDominant
-5.24206,-4.706764,-0.078205,2.872329,1.007201,1.110376,-0.253013,-0.237613,-0.112145,-0.086851,-0.331683,1.15702,1.22644,0.00649,15,Crossover,NonDominant
-1.641824,-2.147539,-0.060379,4.112593,1.20016,1.102955,-0.208934,-0.133733,0.276951,-0.222398,2.5682,1.14669,1.24989,0.09936,0,Narrow,Dominant
-4.316038,-4.356158,-0.06522,3.942138,1.050539,1.113299,-0.272808,-0.135003,0.052265,-0.164989,-1.564444,1.33162,1.30499,0.09877,1,Narrow,Dominant
-1.254704,-1.930884,-0.047785,0.627738,1.014886,1.03096,-0.107641,-0.141464,0.164054,-0.037221,2.146345,1.04509,1.22275,0.08361,2,Narrow,Dominant
0.542986,-0.28274,-0.033493,-0.574347,1.045806,1.056481,-0.149011,-0.050296,-0.066787,-0.24395,4.752409,0.89471,1.26154,0.11898,3,Narrow,Dominant
-5.865296,-6.030913,-0.045458,1.609808,1.078825,1.126549,-0.148949,-0.122909,0.208255,-0.126569,4.155252,1.14121,1.19827,0.07736,4,Narrow,Dominant
-0.915456,-3.832691,-0.20681,7.211911,1.047162,1.129757,-0.26237,-0.216642,0.090647,-0.275874,0.611755,0.66053,0.97319,0.13236,5,Narrow,Dominant
-4.78289,-5.43752,-0.161866,8.625375,1.015945,1.084745,-0.336048,-0.317726,0.174645,-0.185331,-4.496518,0.9366,1.05524,0.09896,6,Narrow,Dominant
-2.281858,-1.648584,-0.058632,-4.057576,1.095293,1.0824,-0.207548,-0.106299,0.202458,-0.189221,-0.806768,1.29195,1.37593,0.07742,7,Narrow,Dominant
-3.72219,-3.233966,-0.113253,5.119038,1.160985,1.088874,-0.350784,-0.238294,0.226435,-0.092876,2.450155,1.24518,1.39461,0.09474,8,Narrow,Dominant
-7.179261,-7.35515,-0.10015,3.04482,1.124899,1.097739,-0.336531,-0.221899,0.172177,-0.159766,3.297647,1.20311,1.45576,0.04903,9,Narrow,Dominant
-7.907768,-8.117358,-0.071983,2.476332,0.877233,0.897357,-0.141042,-0.121155,0.169625,-0.087039,1.30835,0.87311,1.16997,0.12755,10,Narrow,Dominant
-1.96475,-2.703241,-0.105156,0.16784,1.027077,1.053571,-0.236541,-0.204713,0.27827,-0.073823,2.835546,0.96359,1.19486,0.1168,11,Narrow,Dominant
-10.705578,-10.640941,-0.063606,1.423209,1.085285,1.058262,-0.246171,-0.124459,0.164581,-0.02995,0.287465,1.20993,1.25228,0.12503,12,Narrow,Dominant
-1.792944,-1.671072,-0.067362,-2.019486,1.028625,1.093535,-0.139165,-0.190075,0.420607,0.074125,0.352555,1.16159,1.25451,0.10608,13,Narrow,Dominant
-4.710051,-5.011344,-0.060164,1.343335,1.062466,1.148623,-0.220521,-0.084439,0.184755,-0.205917,1.726038,1.06465,1.14983,0.11272,14,Narrow,Dominant
-3.506036,-4.111699,-0.07473,3.856843,0.94605,1.094601,-0.213651,-0.121057,-0.058241,-0.128118,-2.289418,1.1612,1.28894,0.12303,15,Narrow,Dominant
-0.873146,-1.763481,-0.070288,4.565241,1.236925,1.069893,-0.199699,-0.170737,0.311686,-0.136356,4.2672,1.1485,1.30929,0.08807,0,Narrow,Dominant
-1.163914,-1.617128,-0.074302,4.072915,1.197835,1.088967,-0.29592,-0.181547,0.111646,-0.138636,-1.261602,1.29448,1.2427,0.10938,1,Narrow,Dominant
-5.563962,-6.047638,-0.055441,0.90284,1.04559,1.027403,-0.143123,-0.132233,0.254277,-0.028195,0.735007,1.04376,1.23163,0.07698,2,Narrow,Dominant
0.195796,-0.516636,-0.03324,-1.068188,0.987355,1.097939,-0.111038,-0.072887,-0.007124,-0.262146,7.804237,0.83754,1.25631,0.11804,3,Narrow,Dominant
-4.684925,-4.791758,-0.051147,1.681412,1.165012,1.136945,-0.178003,-0.112348,0.278877,-0.080059,6.454986,1.10062,1.16666,0.07523,4,Narrow,Dominant
-3.5453,-4.177456,-0.123454,7.662783,1.018891,1.082047,-0.224559,-0.22962,0.12801,-0.08885,1.155579,0.77678,1.07714,0.16143,5,Narrow,Dominant
-7.908185,-8.300793,-0.163753,8.743674,1.113519,1.060764,-0.426602,-0.288888,0.179248,-0.179249,-3.82397,0.93428,0.98722,0.08943,6,Narrow,Dominant
-1.118716,-1.090946,-0.07776,-3.313505,1.178487,1.157748,-0.262096,-0.145759,0.289786,-0.199383,-4.925505,1.33056,1.52127,0.04512,7,Narrow,Dominant
-0.406508,-1.073883,-0.107163,4.874993,1.204796,1.152883,-0.30937,-0.245373,0.322137,-0.104585,4.349135,1.26579,1.443,0.10225,8,Narrow,Dominant
-6.648063,-8.898534,-0.1221,3.348121,1.091372,1.079865,-0.319092,-0.266772,0.058965,-0.190713,2.948789,1.1863,1.42356,0.02561,9,Narrow,Dominant
-5.684514,-5.921243,-0.092018,2.398014,0.870122,0.945926,-0.155483,-0.160654,0.178702,-0.065628,4.079293,0.90515,1.21742,0.11916,10,Narrow,Dominant
-1.219916,-1.7372,-0.085915,0.530567,1.015495,1.010907,-0.201995,-0.154756,0.255237,-0.008181,4.731344,0.84258,1.05744,0.10135,11,Narrow,Dominant
-10.39727,-9.904744,-0.071752,1.645145,1.129759,1.016129,-0.272825,-0.112514,0.250908,0.006775,1.500758,1.26676,1.24143,0.10445,12,Narrow,Dominant
-2.381669,-2.326228,-0.092126,-1.315297,1.078025,1.120113,-0.206166,-0.200059,0.384692,0.014661,-4.06913,1.14019,1.23141,0.09282,13,Narrow,Dominant
-6.368521,-6.852029,-0.04689,2.510203,1.046406,1.172003,-0.198075,-0.097646,0.167709,-0.195328,2.403802,1.10092,1.17248,0.11253,14,Narrow,Dominant
-4.698939,-5.288672,-0.076805,4.000572,0.967105,1.042153,-0.243304,-0.095176,-0.030602,-0.144683,-3.751827,1.07075,1.22065,0.10963,15,Narrow,Dominant
-1.014115,-1.64106,-0.069211,4.467885,1.270616,1.118429,-0.219013,-0.177319,0.362873,-0.143442,4.073493,1.18717,1.32963,0.08379,0,Narrow,Dominant
-4.627234,-5.538789,-0.054923,3.016037,1.128542,1.133857,-0.254443,-0.117013,0.151182,-0.196492,-0.665923,1.32301,1.27009,0.11502,1,Narrow,Dominant
0.094219,-0.545867,-0.054728,0.827467,1.043409,1.039215,-0.110443,-0.166087,0.278332,-0.040359,2.465744,1.07266,1.22283,0.09612,2,Narrow,Dominant
0.68547,0.673872,-0.023341,-0.837672,1.012954,1.034827,-0.183418,-0.052758,-0.030918,-0.31297,3.18425,0.85545,1.29173,0.10462,3,Narrow,Dominant
-4.305106,-4.227814,-0.05035,1.627572,1.137623,1.095204,-0.181768,-0.132646,0.293588,-0.102934,4.624295,1.16885,1.21561,0.07433,4,Narrow,Dominant
-3.732845,-4.006729,-0.133563,7.807751,1.005861,1.078721,-0.272889,-0.177442,0.02613,-0.181011,-2.676961,0.80401,1.12964,0.12441,5,Narrow,Dominant
-8.487473,-8.776188,-0.161968,8.614938,1.035456,1.070768,-0.354681,-0.265457,0.07416,-0.205644,-4.76289,0.92601,1.06182,0.08946,6,Narrow,Dominant
-1.405877,-1.262225,-0.069353,-3.494515,1.051073,1.162436,-0.205145,-0.161851,0.298221,-0.112235,-3.900691,1.28681,1.44123,0.06958,7,Narrow,Dominant
0.613685,-0.053166,-0.104855,3.993754,1.208128,1.111281,-0.291882,-0.253684,0.268747,-0.109045,4.494358,1.25431,1.42364,0.10213,8,Narrow,Dominant
12.153403,11.737693,-0.132907,2.488778,1.108223,1.024358,-0.284982,-0.23008,0.029358,-0.204584,3.719677,1.05071,1.37118,0.11249,9,Narrow,Dominant
-3.90135,-4.074769,-0.080552,1.717661,0.874121,0.979335,-0.111599,-0.198343,0.152799,-0.119474,4.219652,0.90373,1.19744,0.10462,10,Narrow,Dominant
-5.119891,-5.540025,-0.101068,0.354452,1.026722,1.005652,-0.228274,-0.163841,0.227662,-0.045952,3.167663,0.78625,0.9946,0.07936,11,Narrow,Dominant
-7.672952,-7.632912,-0.071833,1.467091,1.110605,1.02807,-0.24024,-0.118515,0.245404,-0.046827,-0.358091,1.29236,1.27297,0.1157,12,Narrow,Dominant
-5.621508,-5.869168,-0.082559,-1.335702,1.099226,1.110077,-0.170777,-0.17691,0.412895,0.022973,-3.806219,1.12375,1.22488,0.10082,13,Narrow,Dominant
-4.929515,-5.258751,-0.060751,3.118543,1.113439,1.153935,-0.232015,-0.129639,0.245634,-0.235109,1.919078,1.12141,1.20552,0.10364,14,Narrow,Dominant
-2.872233,-3.345768,-0.071265,3.842216,0.987776,1.091952,-0.222566,-0.138284,-0.044702,-0.117268,-0.5093,1.12411,1.21966,0.11588,15,Narrow,Dominant
-2.366685,-2.703307,-0.051302,4.662651,1.217368,1.136903,-0.192077,-0.099531,0.290131,-0.115298,5.760673,1.16217,1.29001,0.09242,0,Narrow,Dominant
-2.776608,-2.811414,-0.073035,3.862266,1.147697,1.07721,-0.280307,-0.151423,0.171703,-0.120856,0.004967,1.32863,1.31534,0.09779,1,Narrow,Dominant
-5.928299,-6.447492,-0.061821,1.168801,1.037615,1.011361,-0.140537,-0.162477,0.234241,-0.066668,1.064299,1.01714,1.23074,0.07091,2,Narrow,Dominant
0.841801,-0.336931,-0.053671,-0.717264,1.030677,1.077029,-0.157734,-0.096224,-0.019856,-0.289278,4.949529,0.79622,1.25803,0.11445,3,Narrow,Dominant
-8.803528,-8.382898,-0.048171,1.576107,1.143331,1.094795,-0.211142,-0.110559,0.284791,-0.120565,4.693387,1.18351,1.24268,0.05995,4,Narrow,Dominant
-4.169106,-4.789107,-0.139381,7.222104,1.001442,1.106403,-0.271764,-0.20912,0.091135,-0.27135,0.201331,0.78743,1.1024,0.15232,5,Narrow,Dominant
-10.484392,-10.699895,-0.165543,9.030345,1.146374,1.02398,-0.425005,-0.304278,0.181699,-0.15027,-4.62913,0.97753,1.09484,0.10846,6,Narrow,Dominant
-4.906632,-4.066323,-0.058039,-3.657181,1.062623,1.190659,-0.22615,-0.104853,0.281059,-0.159293,-5.037118,1.35523,1.50431,0.06419,7,Narrow,Dominant
0.098898,-0.484893,-0.108624,4.850759,1.166119,1.076345,-0.32636,-0.264764,0.187956,-0.113604,3.10445,1.30983,1.45391,0.08229,8,Narrow,Dominant
11.069901,10.510246,-0.122394,2.834511,1.082399,1.0044,-0.287816,-0.197698,0.083544,-0.203881,2.202763,1.03951,1.35137,0.10071,9,Narrow,Dominant
-6.120128,-5.952937,-0.090958,1.986865,0.898135,0.954105,-0.145351,-0.168512,0.210189,-0.05308,5.381342,0.96786,1.28242,0.11558,10,Narrow,Dominant
-2.140454,-2.663356,-0.097889,0.264686,1.017074,1.032957,-0.206871,-0.175541,0.22899,-0.04436,4.163078,0.81933,1.04464,0.10337,11,Narrow,Dominant
-9.147779,-9.266483,-0.080746,1.507477,1.126558,1.044163,-0.287254,-0.1254,0.247305,0.01168,0.644391,1.15155,1.1861,0.11262,12,Narrow,Dominant
-3.054654,-3.234169,-0.078844,-2.039737,1.050994,1.112933,-0.179845,-0.187327,0.394764,0.087837,-4.128795,1.20712,1.29765,0.09347,13,Narrow,Dominant
-2.55081,-2.679106,-0.048419,2.377826,1.092265,1.153855,-0.231007,-0.099622,0.18444,-0.222492,2.059451,1.09524,1.17738,0.12116,14,Narrow,Dominant
0.475934,-0.510609,-0.09003,3.520314,0.985964,1.041288,-0.256014,-0.207992,-0.029536,-0.147211,-1.970233,1.16144,1.23694,0.13732,15,Narrow,Dominant
-0.230454,-1.186504,-0.076127,4.1753,1.216891,1.016432,-0.20442,-0.171232,0.282793,-0.139018,0.451403,1.15637,1.272,0.1068,0,Narrow,Dominant
-5.59311,-6.513109,-0.062079,3.4475,1.123596,1.1142,-0.299971,-0.096771,0.136347,-0.228872,-0.870996,1.3143,1.36687,0.11177,1,Narrow,Dominant
-2.147232,-1.666101,-0.054227,0.733296,1.051885,0.997097,-0.107957,-0.174869,0.155419,-0.035729,5.447254,1.05732,1.2265,0.09753,2,Narrow,Dominant
0.115095,-0.668694,-0.049332,-0.474182,1.050522,1.087706,-0.156939,-0.085327,-0.035802,-0.280141,1.395116,0.87772,1.25513,0.12382,3,Narrow,Dominant
-7.035479,-7.054595,-0.048603,1.44005,1.210051,1.137154,-0.212871,-0.109204,0.327408,-0.081492,6.350049,1.20529,1.2294,0.07496,4,Narrow,Dominant
-3.319484,-3.60302,-0.136128,7.544019,0.993445,1.049213,-0.25669,-0.189446,0.037165,-0.114773,0.160231,0.77011,1.08201,0.14392,5,Narrow,Dominant
-7.305896,-7.720765,-0.163332,8.97104,1.033811,1.040315,-0.333167,-0.238266,0.096081,-0.194762,-2.325991,0.86302,1.01261,0.1111,6,Narrow,Dominant
-1.929244,-1.506799,-0.064664,-3.706487,1.030993,1.157349,-0.168513,-0.127179,0.18549,-0.144791,-6.615233,1.29957,1.44252,0.03774,7,Narrow,Dominant
0.387548,-0.451877,-0.097127,4.664384,1.300371,1.160065,-0.33015,-0.254186,0.329672,-0.103245,4.797223,1.38264,1.46559,0.10618,8,Narrow,Dominant
-3.741686,-4.254344,-0.126855,2.957456,1.052724,1.071886,-0.249085,-0.223925,0.112775,-0.179202,2.234098,1.03823,1.32893,0.10616,9,Narrow,Dominant
-8.864904,-9.062439,-0.067989,3.030746,0.917989,0.900972,-0.164101,-0.12855,0.16341,-0.143545,3.40866,0.92603,1.23625,0.11114,10,Narrow,Dominant
-2.97603,-3.458442,-0.098709,0.735563,1.030335,1.027649,-0.215938,-0.178351,0.259302,-0.045765,4.906482,0.84958,1.08746,0.08467,11,Narrow,Dominant
-11.047693,-10.917317,-0.065808,1.749056,1.090484,1.058809,-0.258009,-0.137785,0.210865,-0.026005,-0.126957,1.24545,1.25168,0.10275,12,Narrow,Dominant
-3.423843,-3.535758,-0.074469,-1.313795,1.050647,1.120947,-0.179351,-0.166835,0.426444,0.033592,-3.316742,1.1183,1.20776,0.10304,13,Narrow,Dominant
-8.957659,-9.302761,-0.057908,3.413862,1.188508,1.112938,-0.292423,-0.110969,0.20631,-0.247358,1.995955,1.1489,1.22358,0.09985,14,Narrow,Dominant
-1.46659,-2.044528,-0.072502,3.961812,1.026904,1.120632,-0.207778,-0.138549,-0.057204,-0.107481,0.320005,1.16964,1.3022,0.10064,15,Narrow,Dominant
0.807387,-0.075458,-0.076185,-0.203243,1.200829,1.051027,-0.26714,-0.149476,0.066778,-0.292189,-0.16469,1.14669,1.24989,0.09936,0,Narrow,NonDominant
-1.336262,-2.127973,-0.08694,1.50406,1.123054,1.079504,-0.264246,-0.194124,0.277615,-0.06159,0.87119,1.33162,1.30499,0.09877,1,Narrow,NonDominant
-4.724924,-5.416439,-0.157373,3.750653,1.073485,0.989149,-0.309565,-0.294342,0.238976,-0.078031,3.224523,1.04509,1.22275,0.08361,2,Narrow,NonDominant
4.272654,3.507803,-0.098554,-2.985114,0.968745,1.016197,-0.133686,-0.220279,-0.033151,-0.234297,0.048272,0.89471,1.26154,0.11898,3,Narrow,NonDominant
-2.148804,-2.656691,-0.077796,0.266659,1.152526,1.116369,-0.251281,-0.187205,0.217426,-0.161214,-3.046122,1.14121,1.19827,0.07736,4,Narrow,NonDominant
-4.64784,-4.976335,-0.199613,9.754024,1.001754,1.072974,-0.36062,-0.268585,-0.075328,-0.245542,2.156625,0.66053,0.97319,0.13236,5,Narrow,NonDominant
-8.208962,-8.367395,-0.100837,6.765285,1.058953,1.12955,-0.247845,-0.218884,0.26256,-0.126998,6.07306,0.9366,1.05524,0.09896,6,Narrow,NonDominant
6.332283,5.921779,-0.047219,0.022536,0.747112,1.076582,-0.08136,-0.1701,0.040162,-0.178359,5.00989,1.29195,1.37593,0.07742,7,Narrow,NonDominant
1.922429,0.674129,-0.155949,-0.53315,1.040633,1.042647,-0.311712,-0.357524,0.271972,0.012664,-5.004931,1.24518,1.39461,0.09474,8,Narrow,NonDominant
-18.185942,-18.487398,-0.09952,4.075593,1.139129,1.072987,-0.309822,-0.17346,0.317264,-0.073916,0.796199,1.20311,1.45576,0.04903,9,Narrow,NonDominant
-1.340738,-1.928564,-0.092959,2.183194,0.914517,0.904372,-0.165858,-0.155545,0.178285,-0.080704,1.343566,0.87311,1.16997,0.12755,10,Narrow,NonDominant
-4.495091,-5.368654,-0.154435,4.616696,1.055957,1.065123,-0.339636,-0.2478,0.342793,-0.017407,1.976963,0.96359,1.19486,0.1168,11,Narrow,NonDominant
-13.242521,-13.222546,-0.066772,-1.386204,1.093667,1.047445,-0.248938,-0.114246,0.211245,-0.074868,0.173142,1.20993,1.25228,0.12503,12,Narrow,NonDominant
-0.078764,-0.836664,-0.063936,1.480356,1.052796,1.102545,-0.155292,-0.175458,0.417151,0.005574,1.25079,1.16159,1.25451,0.10608,13,Narrow,NonDominant
-4.315044,-4.6011344,-0.064131,2.106442,1.074728,1.051449,-0.238609,-0.155105,0.168592,-0.094379,0.091377,1.06465,1.14983,0.11272,14,Narrow,NonDominant
-3.099978,-3.875892,-0.056953,1.699153,0.974248,1.108483,-0.169589,-0.162557,-0.039753,-0.083478,7.208682,1.1612,1.28894,0.12303,15,Narrow,NonDominant
2.244668,1.677845,-0.101114,-0.218189,1.15703,1.017385,-0.273851,-0.233477,0.0982,-0.313028,-1.513314,1.1485,1.30929,0.08807,0,Narrow,NonDominant
-0.59455,-1.56259,-0.091116,1.227137,1.093304,1.024697,-0.228683,-0.202054,0.28169,-0.072776,0.56893,1.29448,1.2427,0.10938,1,Narrow,NonDominant
-1.741511,-2.522695,-0.137634,3.069326,1.018641,0.965868,-0.276864,-0.242988,0.189679,-0.063339,3.233595,1.04376,1.23163,0.07698,2,Narrow,NonDominant
3.181,2.953396,-0.083574,-3.49457,1.031714,1.028516,-0.118953,-0.142514,-0.027876,-0.239275,4.492821,0.83754,1.25631,0.11804,3,Narrow,NonDominant
-5.09489,-5.60951,-0.091665,0.965481,1.114892,1.095024,-0.26299,-0.210535,0.200278,-0.136792,-5.12437,1.10062,1.16666,0.07523,4,Narrow,NonDominant
-1.525691,-1.810775,-0.241,9.665193,1.044583,1.052558,-0.391146,-0.346169,0.135026,-0.257871,1.442564,0.77678,1.07714,0.16143,5,Narrow,NonDominant
-8.211773,-7.953832,-0.166413,7.382679,1.079731,1.321312,-0.244768,-0.517336,0.246738,-0.780977,5.736825,0.93428,0.98722,0.08943,6,Narrow,NonDominant
5.790031,6.247948,-0.060546,-0.373696,1.035053,1.108697,-0.15253,-0.171928,0.349818,-0.172091,4.768995,1.33056,1.52127,0.04512,7,Narrow,NonDominant
1.644212,1.053089,-0.142417,-1.257679,1.11435,1.104315,-0.30378,-0.294137,0.315999,0.063945,-0.525851,1.26579,1.443,0.10225,8,Narrow,NonDominant
-18.266396,-17.923626,-0.124111,3.104827,1.091589,1.091803,-0.333698,-0.201096,0.329526,-0.009917,-1.253696,1.1863,1.42356,0.02561,9,Narrow,NonDominant
-3.636594,-4.408313,-0.122076,2.837881,0.923121,0.945171,-0.215235,-0.187413,0.159699,-0.127477,-0.9669,0.90515,1.21742,0.11916,10,Narrow,NonDominant
-7.972156,-8.87281,-0.134166,4.431484,1.038015,1.024925,-0.323328,-0.193018,0.200008,-0.119821,-1.449276,0.84258,1.05744,0.10135,11,Narrow,NonDominant
-13.099174,-13.232145,-0.067496,-1.360896,1.071261,0.985496,-0.210797,-0.124699,0.184184,-0.02405,0.819625,1.26676,1.24143,0.10445,12,Narrow,NonDominant
-0.909727,-1.108448,-0.070939,1.87592,1.094167,1.069567,-0.211871,-0.14309,0.39116,-0.028139,0.941775,1.14019,1.23141,0.09282,13,Narrow,NonDominant
0.670692,0.362244,-0.076925,2.330213,1.08003,1.106947,-0.269907,-0.172932,0.196026,-0.203052,-0.614607,1.10092,1.17248,0.11253,14,Narrow,NonDominant
-5.0172,-5.419415,-0.073826,2.011077,0.965017,1.120865,-0.227908,-0.176305,-0.056645,-0.120063,4.145096,1.07075,1.22065,0.10963,15,Narrow,NonDominant
2.351633,1.876618,-0.081827,0.032711,1.161826,1.020546,-0.248995,-0.170277,0.139102,-0.277644,-0.382857,1.18717,1.32963,0.08379,0,Narrow,NonDominant
0.462711,0.059867,-0.071863,0.274996,1.115955,1.028051,-0.273602,-0.141688,0.249428,-0.010444,2.689033,1.32301,1.27009,0.11502,1,Narrow,NonDominant
-3.330421,-4.477975,-0.152005,4.080535,1.043017,1.01002,-0.294996,-0.319025,0.240481,-0.09327,2.297527,1.07266,1.22283,0.09612,2,Narrow,NonDominant
0.586013,0.06169,-0.128886,-2.607249,1.015021,1.027796,-0.232746,-0.196861,-0.025616,-0.21775,-8.491025,0.85545,1.29173,0.10462,3,Narrow,NonDominant
-3.105427,-3.339854,-0.083304,0.363543,1.121017,1.097322,-0.262628,-0.19455,0.194798,-0.156737,-3.784546,1.16885,1.21561,0.07433,4,Narrow,NonDominant
-1.338446,-1.633503,-0.230343,10.286887,1.012261,1.088504,-0.388649,-0.384394,0.01392,-0.448081,-0.396551,0.80401,1.12964,0.12441,5,Narrow,NonDominant
-12.154377,-12.271752,-0.088429,7.351369,1.106369,1.089025,-0.269746,-0.143189,0.280535,-0.049652,7.277973,0.92601,1.06182,0.08946,6,Narrow,NonDominant
6.2063,5.936002,-0.062787,-0.253282,1.070764,1.127026,-0.133721,-0.182649,0.359629,-0.161068,4.304491,1.28681,1.44123,0.06958,7,Narrow,NonDominant
0.436244,-0.866464,-0.150247,-0.033976,1.128985,1.05991,-0.368865,-0.284012,0.361711,0.07841,-4.339285,1.25431,1.42364,0.10213,8,Narrow,NonDominant
-12.052084,-11.531525,-0.139133,3.868665,1.080549,1.085035,-0.267074,-0.225689,0.251023,-0.020298,0.513977,1.05071,1.37118,0.11249,9,Narrow,NonDominant
-4.913242,-6.486672,-0.100753,3.674299,0.873676,0.977223,-0.2026,-0.201326,0.130699,-0.132835,-0.53309,0.90373,1.19744,0.10462,10,Narrow,NonDominant
-10.250912,-10.960279,-0.131705,4.949157,1.035877,1.025189,-0.334188,-0.194602,0.22157,-0.103583,-0.423487,0.78625,0.9946,0.07936,11,Narrow,NonDominant
-10.656558,-10.624851,-0.043909,-1.266945,1.134632,1.021673,-0.161262,-0.088535,0.164466,-0.113005,5.050863,1.29236,1.27297,0.1157,12,Narrow,NonDominant
0.952019,0.662151,-0.034498,1.708043,1.025958,1.096389,-0.113421,-0.129973,0.380239,0.031768,6.75393,1.12375,1.22488,0.10082,13,Narrow,NonDominant
-3.840394,-4.36647,-0.079531,2.837023,1.075295,1.102216,-0.275317,-0.139004,0.203675,-0.16045,0.108863,1.12141,1.20552,0.10364,14,Narrow,NonDominant
-4.594668,-5.504887,-0.080654,2.007463,1.017121,1.130164,-0.254127,-0.159704,-0.039393,-0.081195,3.463614,1.12411,1.21966,0.11588,15,Narrow,NonDominant
1.89176,1.175348,-0.099934,-0.206925,1.229409,1.048237,-0.276424,-0.215898,0.161781,-0.32073,-1.831907,1.16217,1.29001,0.09242,0,Narrow,NonDominant
-2.081303,-3.884729,-0.099196,2.094852,1.116256,1.023489,-0.254084,-0.188652,0.259316,-0.143401,-0.403568,1.32863,1.31534,0.09779,1,Narrow,NonDominant
-2.14952,-2.325709,-0.150753,3.134881,1.030124,0.990925,-0.290928,-0.292195,0.138261,-0.058491,3.381197,1.01714,1.23074,0.07091,2,Narrow,NonDominant
0.099568,-0.135322,-0.088912,-3.582498,1.033654,1.022342,-0.146017,-0.125279,-0.030128,-0.220523,1.964006,0.79622,1.25803,0.11445,3,Narrow,NonDominant
-3.014184,-3.28853,-0.079338,0.25658,1.09954,1.071501,-0.239964,-0.186954,0.178149,-0.148466,-3.938714,1.18351,1.24268,0.05995,4,Narrow,NonDominant
-2.139958,-4.051242,-0.373443,10.258557,0.952141,1.168134,-0.357602,-0.449378,0.020985,-0.6691,0.2786,0.78743,1.1024,0.15232,5,Narrow,NonDominant
-10.093599,-9.773739,-0.095833,6.522624,1.068257,1.083706,-0.253641,-0.126116,0.292606,-0.072889,5.732606,0.97753,1.09484,0.10846,6,Narrow,NonDominant
6.013351,5.993372,-0.069375,-0.147961,1.073535,1.085771,-0.170018,-0.190027,0.328873,-0.226801,5.107379,1.35523,1.50431,0.06419,7,Narrow,NonDominant
-3.068727,-4.400139,-0.158066,-0.280342,1.158156,1.13413,-0.364979,-0.308273,0.342575,0.055043,-6.504634,1.30983,1.45391,0.08229,8,Narrow,NonDominant
-10.778378,-11.262239,-0.134442,3.135369,1.064023,1.08789,-0.317051,-0.192888,0.31328,-0.004136,-2.024348,1.03951,1.35137,0.10071,9,Narrow,NonDominant
-8.031433,-8.473631,-0.119045,3.398156,0.941648,0.943325,-0.243573,-0.186804,0.138747,-0.162308,-0.371381,0.96786,1.28242,0.11558,10,Narrow,NonDominant
-8.112484,-9.006638,-0.143129,4.461841,1.019667,0.991147,-0.33191,-0.203218,0.234992,-0.095426,-0.990785,0.81933,1.04464,0.10337,11,Narrow,NonDominant
-13.809998,-14.234368,-0.059226,-0.968561,1.053032,1.012652,-0.209279,-0.105723,0.156769,-0.083759,4.332444,1.15155,1.1861,0.11262,12,Narrow,NonDominant
1.998896,1.553685,-0.049189,1.293417,0.995794,1.10618,-0.122759,-0.168745,0.3045,0.00281,3.953104,1.20712,1.29765,0.09347,13,Narrow,NonDominant
1.992288,1.338356,-0.068202,2.669116,1.09984,1.136957,-0.261084,-0.155791,0.24256,-0.149574,0.324379,1.09524,1.17738,0.12116,14,Narrow,NonDominant
