FPAngleAtPKAM1,FPAngleAverage,KAMImpulse,KneeAbdAngleAverage,LimbPGRF1,LimbPGRF2,PKAM1,PKAM2,PKEM,PKFM,TLAngleAtPKAM1,Speed,Stride_Length_Mean,Stride_Width_Mean,Subject,Condition,Limb
-18.846153,-19.378975,0.090022,2.0422,1.155738,1.082602,0.311363,0.16694,0.440405,0.071046,-0.9410709999999999,1.36344,1.4929700000000001,0.16530999999999998,9,Normal,NonDominant
-14.134326000000001,-15.211778,0.100901,3.720333,1.01641,0.957124,0.297858,0.155421,0.26855999999999997,0.116673,-1.600805,1.23706,1.4288,0.11355,10,Normal,NonDominant
-14.039989000000002,-14.78951,0.155887,6.319039,1.12925,1.1093819999999999,0.432515,0.258571,0.396966,0.043247,-1.413851,1.12731,1.32459,0.12557000000000001,11,Normal,NonDominant
-19.989964,-20.175428,0.06945599999999999,-1.40917,1.053685,1.026011,0.244315,0.15378,0.230386,0.096546,-1.799016,1.33012,1.33012,0.17411,12,Normal,NonDominant
-4.132967,-4.771755000000001,0.030163,1.211517,1.045401,1.0226540000000002,0.144587,0.092816,0.369098,0.04236,0.854208,1.18105,1.28144,0.16047,13,Normal,NonDominant
-5.050349,-5.784541,0.049655,2.793391,1.1870370000000001,1.1783540000000001,0.347262,0.143058,0.209256,0.322946,-2.186298,1.3682299999999998,1.38191,0.13199,14,Normal,NonDominant
-13.271819,-14.323994,0.049151,1.548033,1.013929,1.08543,0.23441399999999998,0.075326,0.017216,0.066824,6.127153,1.24132,1.3158,0.14102,15,Normal,NonDominant
0.369226,-0.378589,0.08326499999999999,-0.37150700000000003,1.0672190000000001,1.065472,0.24117399999999997,0.161135,0.203198,0.333813,-0.554999,1.19026,1.34499,0.18291,0,Normal,NonDominant
-4.684344,-6.032222,0.075316,2.349694,1.15215,1.102799,0.293785,0.16070399999999999,0.344713,0.25096599999999997,2.310356,1.4974399999999999,1.46749,0.18509,1,Normal,NonDominant
-7.301741000000001,-7.746899000000001,0.131982,4.6031889999999995,1.0908,1.044821,0.302271,0.286148,0.29426399999999997,0.096735,2.568731,1.20761,1.34045,0.0968,2,Normal,NonDominant
-0.40319099999999997,-1.617251,0.070491,-4.081779,0.982109,1.171297,0.194381,0.22173600000000002,0.058039,0.189849,-2.007313,1.23591,1.3347799999999999,0.15912,3,Normal,NonDominant
-8.036894,-8.359456,0.07348400000000001,0.649219,1.12209,1.105332,0.25719899999999996,0.181589,0.14369500000000002,0.18241400000000002,-4.6166529999999995,1.24005,1.26485,0.08768,4,Normal,NonDominant
-7.010546000000001,-7.56977,0.16034400000000001,9.692766,0.9798469999999999,1.059663,0.33966999999999997,0.258139,0.061659000000000005,0.303294,0.23429,0.9635,1.18029,0.18025,5,Normal,NonDominant
